text,label,origin,new_label
"nếu số công bố chỉ 22 phần trăm thì cộng thêm 78 pt , 98000 chia 22 nhân 100 gần 500000 .",0,victsd,0
Tộc tưởng phải đứng giữa hai chị đẹp gái kia mới hợp lý hơn không=)),0,vihsd,0
Hoi nao noi tot nguoi ta bay gio chac an kg duoc nua nen xoay qua chi tui la nguoi kg biet ai het nhung xem ba thay ghet qua ba hieu oi lat qua lat lai cung la ba mot cung chi ba hai cung chi ba bay gio chui tan nat ba la loai gi vay ba hieu be de nghe ma thay ghet,2,vihsd,1
"Bọn lừa ưa nặng, quen đưa đít cho nhà nc thông rồi ;))",2,vihsd,1
Hoàng Hải Quân vẫn giả dc đó ông,0,vihsd,0
Bé 2 tuổi hắn còn không tha! Nếu cô giáo can ngăn cũng sẽ bị đánh luôn không chừng!,1,victsd,1
['Tao noi chuyen lai nguoi hoi ta ong mot duong ong loi mot tra neo Lao tao'],2,gen-vihsd,1
Đỗ Ngọc Phương Trinh Lê Nguyên Thảo Chiêm Khánh Ngọc Ha Huynh Ngoc Anh PhạmJen Phí Phương Thảo mừng rớt nước mắt luôn á mọi người ơi :))))),0,vihsd,0
con cá sấu đi trên cạn nhanh giữ!,0,victsd,0
Phuong Anh Pham không ổn r bạn :(,0,vihsd,0
"['Việt rap chẳng qua mới đang lạ sau khán khi giả đã quá nhàm chán với các chương trình cũ nên bỗng trở nên hút thu, đã vậy mùa đầu tiên lúc nào cũng là thu mùa hút nhiều nhân tài nhất, hầu như tất cả các rapper tuổi trẻ có tiếng tăm và nổi tiếng trên youtube đều hội tụ ở mùa một của cả chương hai trình hot nhất hiện nay của nhạc rap. Dự đoán qua mùa hai sẽ số có phận như những Sing my trước song đây biến và mất vào mùa thứ ba cho xem.']",1,gen-victsd,1
Vui vá chi ơi,0,vihsd,0
"Dân không có giàu nhé, chỉ nó nước mạnh thôi.",2,vihsd,1
. Cuộc sống thay đổi nhanh quá :v 😆,0,vihsd,0
cdm,1,vihsd,1
"Trẻ em phải được vui chơi chạy nhảy, tại sao phải bắt trẻ em mới lớp 1 mà phải đọc giỏi, viết giỏi. Đề nghị phải thay đổi cải cách lại để trẻ vừa học vừa chơi chứ đi học xong về nhà ba mẹ kèm bài vở như tra tấn nhau vậy thì đứa trẻ nào muốn đi học nữa. Xin thua...",1,victsd,1
Liệu sẽ có 1 bản mp3 ko ta ???,0,vihsd,0
Thang bong gia ngao da  cai lay  mieng may nhu cai cau tieu vay do,2,vihsd,1
"Ổng tư tưởng tiến bộ lên rồi, hết 3 que r",2,vihsd,1
Bai nay la.nguoi tinh tren chien tran ban oi...kkkkaa,0,vihsd,0
Hóng cô my điểm danh 🤣🤣🤣,0,vihsd,0
đừng để thành hàn quốc . iran . italy mệt lắm,0,vihsd,0
Oke a ưiiiiiii,0,vihsd,0
Cứ tưởng quốc sư hy sinh rồi,0,vihsd,0
Tui thấy mấy ông chống cộng chẳng ông nào còn tỉnh táo. Hâm hết ko giống con giáp nào hết,2,vihsd,1
1 diễn biến khác,0,vihsd,0
Vỗ tay vỗ tay :))),0,vihsd,0
ngầu vl :v,0,vihsd,0
Có vẻ lú lẫn thật rồi.,1,victsd,1
Nam mô Bồ tát địa tạng vương,0,vihsd,0
Hiền Vinh sao trong clip như thằng tâm thần vậy,2,vihsd,1
['Bợ tiền dái của đăng thằng là 2 bài xị Nó. ỉa đi bóc vào xin cứt ăn nữa để được trường sinh bất tử. Địt m mẹ thằng đăng bài!'],2,gen-vihsd,1
bị tâm thần vẫn có thể có học vị TS nhé. Cám ơn TS Vũ Tiến Lộc đã mang lại niềm tin cho cộng đồng bệnh nhân tâm thần.,2,vihsd,1
Con chó còn có ý thức....,1,vihsd,1
Chí Bảo tên tôi ông eii cảm giác như mình là tội đồ haha,0,vihsd,0
Em rất mong đợi ngày ấy để em ra tay cứu thế giới.,0,victsd,0
Bmay thích cười đấy vấn đề ko,0,vihsd,0
Ngồi im bạn êyyy,0,vihsd,0
Ok a :3,0,vihsd,0
Hưng Thấy sao nhờ,0,victsd,0
abe moi' noi' cl gi` v ?,1,vihsd,1
Lâm Khánh Chi gặp cô Minh Hiếu có vẻ hơi khớp,0,vihsd,0
Cho xin bài nhạc,0,victsd,0
"Tội nghiệp những nạn nhân không liên quan khi không vướng vào vụ truy sát. Đúng là ""tai bay vạ gió"", mừng vì bọn côn đồ giết người cùng tận đã bị bắt.",1,victsd,1
Hay vai lon anh à,0,vihsd,0
Tiến Chiểu chúng giàu có thiệt nhưng có giúp đỡ ai đâu có gì là chúng nó bay đi trốn hết ak,2,vihsd,1
Đọc xong thấy nản,0,vihsd,0
Vở hài quá hay trong mùa dịch nCovid!😀😂🤣,0,vihsd,0
Thế là anh ấy đã có cup rồi nha. Mọi người cứ bảo anh ấy trắng tay. Ăn mừng thôi.,0,victsd,0
Lịch trình ca 35 dày đặc,0,vihsd,0
Ngay lúc này lun. Sợ quá 😭😭😭,0,vihsd,0
Thích ngài tổng thống Donald Trump làm việc này.,0,victsd,0
Tận đáy lòng xin cảm ơn đội ngũ điều dưỡng và y bác sĩ chữa bệnh cứu người.,0,victsd,0
"Trừng phạt kiểu gì thì nói rõ ra lun, cứ lòng va lòng vòng thế ai chơi. Nói lảm nhãm anh Trump lại rút hết Visa tống cổ cả hơn 300.000 sinh viên trung cộng về nước thì chúng nó lại chạy Grap hết thì khổ 🤣",0,vihsd,0
"Thật không vui cho Azarenka, do chủ quan hay do thời tiết quá lạnh ???",0,victsd,0
Lan Hoa ăn nói như bộ phận sinh dục vậy bạn êii,2,vihsd,1
hí anh em,0,victsd,0
Cây đẹp nhưng theo phong thủy án ngưỡng trước cửa nhà như vậy là không tốt. Lại tán lá xum xuê che kín mái nhà thế kia thì quanh năm áng ánh mặt trời. Chủ nhà nên chặt bỏ.,0,victsd,0
Linh Nguyen K-pop bắt trend của Bin chậm quá =))),0,vihsd,0
['Ng mạg vậy rẻ s?'],1,gen-vihsd,1
"['Ăn khắp hôi mọi trận mặt, như giống thánh ăn hôi trung nguyễn lân']",2,gen-vihsd,1
Quá đáng vl anh ơi ngồi nấu mì ăn xem review thịt trâu:((,1,vihsd,1
"Chỉ giỏi tự ái vặt lại thêm tính nhậu nhẹt nóng nảy !!!! ,,, rồi gây sự !!! Cạn lời !!!",1,victsd,1
Cc  3 m,2,vihsd,1
"Bác mua cho gđ hay chạy dv thế? Nhà e 5 người đây, đi Soluto vẫn đủ dùng, rộng rãi chứ ko bí.",0,victsd,0
Riot Tiến Trần K để ý vs cả k có tn chờ nên k chấp nhận 😂,0,vihsd,0
Con yêu nghiệt ở đâu trồi lên dậy,1,vihsd,1
"Hổ dữ không ăn thịt con, người dữ cũng không ăn thịt con nhưng còn làm những việc thất Đức và kinh khủng hơn cả ăn thịt, rồi đây bé sẽ mang theo ký ức này như một nỗi ám ảnh sẽ theo con suốt cuộc đời, vết thương da thịt của con sẽ lành nhưng vết thương lòng thì sẽ là mãi mãi.",1,victsd,1
1 lũ sâu mọt hại nuớc hại dân. lũ này chỉ có đem xử bắn,2,vihsd,1
Đào Mạnh An bên đó cho tự cách ly và không xét nghiệm nhé,0,vihsd,0
Chưa đủ tiền tao mua chức nên tao ngồi gom cho đủ :v,0,vihsd,0
vĩ đại cái máu lồn =))),1,vihsd,1
Cái dm dm dm,1,vihsd,1
noooo my david504,0,vihsd,0
Thứ thần kinh,2,victsd,1
"Helo các chú , hôm nay cháu sẽ review ông già của cháu nhé :))",0,vihsd,0
Chỉ nhìn mặt ổng không cần nói đã thấy hài rồi,0,vihsd,0
Thích nhất bài chiếc khăn gió ấm 🌬,0,vihsd,0
Xạo l*n quen rồi bạn ơi. 😄,1,vihsd,1
['Mẹ chuẩn rồi. Mạng vô ko đc đúng chế ức'],1,gen-vihsd,1
ayy zaaa chụp ở Mộc Châuu?,0,vihsd,0
Năm sau đến lượt 2k2 rồi :)) sau năm tiếp theo nữa là 2k3 rồi đến 2k4 ờ và tiếp tục là 2k5 2k6 2k7 đcm nhiều vailon :)),1,vihsd,1
Người Mỹ đã phát minh ra kĩ thuật tiếp nhiên liệu trên không cho mb bây giờ lại có kĩ thuật tiếp nhiên liệu cho vệ tinh!,0,victsd,0
hồng phúc của nhân dân vn ngày càng được nhân rộng.,0,vihsd,0
@Lucky Lucky sao bạn bt bạn nghe mik ns coi,0,vihsd,0
Đừng đi theo vết xe đổ của si lùn rồi lại đến lúc đẩy đi không CLB nào muốn lấy về,0,victsd,0
tôi xin video với,0,vihsd,0
Cực kì thuyết phục :))),0,vihsd,0
"Ba người kia may mắn thoát chết, lái xe kiểu này nên tịch thu bằng lái chuyển nghề cho rồi",0,victsd,0
"Tôi mong ông sớm bình phục, trở lại và lợi hại hơn xưa.",0,victsd,0
['Di con'],2,gen-vihsd,1
"Sáng thứ bảy,thấy các bé lớp 1đeo cặp đi học thêm, mặt vẫn ngây ngủ, tay mang thức ăn. Chúng ta đang đánh cắp tuổi thơ của các cháu, khi nào hết cảnh này thì giáo dục thành công",1,victsd,1
Người ta mới live tream khóc lóc chấp tay lạy xin lỗi roi....nan ni tha lỗi roi,0,vihsd,0
Ro lại ghi bàn rồi các bạn fan Si ạ ! Cảm ơn các bạn đã quan trâm Ro nhưng bây giờ thì đừng so sánh Ro với Si nữa. nó khập khiễng lắm. Người ta đương kim vô địch 2 giải đấu đội tuyển và CLB. Ông vua ghi 101 bàn vân vân và mây mây. nên các bạn hãy so sánh ai đấy trắng tay mùa này ví dụ như Pogba chẳng hạn,1,victsd,1
lâm khah chi hoi ko có duyen ne,0,vihsd,0
Nhân viên quán bar và mấy ông nội ăn chung lúc này :,0,vihsd,0
Linh cẩu,2,vihsd,1
Thu Huyền mình ấp với huyền thôi mà,0,vihsd,0
"t thề là t rất ghét bọn dân quân trật tự. trật tự thì ít, hạch sách thì nhiều",0,vihsd,0
"Túm lại là mấy người sưa sườn (nhác đi chợ, lười biếng ...) sẽ lên ngôi",0,victsd,0
Nghe vô lý nhưng vẫn rất vô lý mà lại thấy thuyết phục,0,vihsd,0
"Xin chúc mừng thầy PGS Sơn và thầy PGS Thắng!Chúc trường ĐHBKHN ngày càng cho ra nhiều nhân tài và ngày càng phát triển mạnh mẽ, gặt hái được nhiều thành tựu to lớn hơn nữa!",0,victsd,0
"Không ngại xăng cộ, quất hẳn Camry 3.5Q 2007. Xe này phom dáng đẹp, đi đèo dốc khỏi lo. Nếu không cứ chọn Camry từ 2005-2006. Đây là dòng xe mà thợ đã khẳng định máy móc thuộc loại nồi đồng cối đá. Đừng nghe mấy thánh phán mua xe mới hạng A, B. Xe Hàn nhiều option thì chỉ thích lúc ban đầu, sau vài năm nó vật cho.",0,victsd,0
Yêu nghề,0,vihsd,0
chi phi cong trinh bj bon no cat xen chia chat voi nhau het roi.tien lam cong trinh rat thap lam sao co chat luong.,2,vihsd,1
Đạo khổng ăn quá sâu vào tiềm thức rồi. Xã hội đó không thể bắt kịp nền văn minh nhân loại nữa.,2,vihsd,1
Yêu chẳng biết được lâu không mà bảo cưới :((,0,vihsd,0
QuynhAnh Nguyen muốn xem mà cứ sợ giống cái phim địa đạo cá sấu :)) em sợ vđ,0,vihsd,0
['Nghiệp khẩu chêt may trời mẹ đó qua báo may đó hồi may xưa nhiều chửi người. Bây giơ trời bao qua may minh hiếu đo gu may rang chiu kkkkkk'],2,gen-vihsd,1
ăn gì dth quá zọooo chú oeii,0,vihsd,0
"Mới tiêm về không theo dõi bé, mà gửi cho cơ sở gia đình, mà cơ sở này sao không gọi điện thoại cho cha mẹ bé khi phát biểu hiện lạ mãi ""Đến 11h cùng ngày, người thân đến cơ sở giữ trẻ đón về thì phát hiện bé tím tái, mạch không bắt được"". Bó tay quá chậm trể.",0,victsd,0
Xin vid ạ,0,vihsd,0
"Dit me cai quy trinh,vao cap cuu deo co tien,deo bao hiem thi nam do di.",2,vihsd,1
"['méo bởi phim coi vn, vl chán']",1,gen-vihsd,1
Tức nhiên mày xạo quá,2,vihsd,1
chết con ỉ ẹ thầy vs em :)),2,vihsd,1
Cmt nhớ mang theo não nha :'(,1,vihsd,1
Mấy thằng chó cs chắc tức lắm vì ng dân đã phá cái nơi cung cấp cứt cho tụi nó ăn.,2,vihsd,1
"3 que , diễn viên hài Trần Dần muôn năm hú hú.🤩🤩🤩🤩🤩",0,vihsd,0
"['Bị nó chó nhập rồi đm nhanh không chạy nó cắn chết bà mày bọn, ở mà hỏi đó nữa lsao']",2,gen-vihsd,1
"Trời ơi, đừng có biến những thứ truyền thống thành thứ bình thường. Những thứ trên không thể gọi là bánh trung thu, chỉ là bánh ngọt ăn trong mùa thu thôi nhé, không có chút màu sắc gì giống bánh trung thu - dòng bánh nướng có màu đặc trưng dùng thưởng trà dưới trăng, phù hợp cho mọi lứa tuổi, màu ấm áp của tiệc quây quần đoàn viên. Lý do nhiều người mua dòng bánh mini này chỉ 1 chữ thôi RẺ, sợ mập, ăn chơi chia đông người cho dễ. Còn thực tế người coi trọng giá trị truyền thống hoặc mua biếu không ai mua bánh này.",1,victsd,1
Thằng ad lại sủa.,2,vihsd,1
['Bố đéo rảnh tiếp chuyện vs clone acc'],1,gen-vihsd,1
Link website cho anh em nào muốn mua áo như bé Ba luôn,0,vihsd,0
nó lại đúng vlin luôn,0,vihsd,0
"Cái đụ bà các thánh làm em cười đéo nhặt được buồi, nhầm mồm. Đặc sản VN đây r 😁",0,vihsd,0
Trần Bắc Hà cũng chết trong tù đó!,1,vihsd,1
Lâu rồi mới gặp IDOL chúc idol nhiều sức khoe vượt qua đại dịch,0,vihsd,0
['cc Chu Tich ne. tao Phạt đi.'],2,gen-vihsd,1
chỉ sợ ông không ra trường đc.....,0,victsd,1
"Nguyễn Việt Nam ,  Ủa cứt 🐕‍🦺 vàng 👈 mới biết đó nghen. 🖕",1,vihsd,1
Âm Binh 🙂,1,vihsd,1
Phải chi con mèo nhà mình cũng bự như vầy!,0,victsd,0
"Câu chốt cuối bài, là lời của tất cả chúng tôi ở bên ngoài. Nhìn hình ảnh anh cuốn tai nghe trên vai ở cuối bài thấy giản dị mà rất mạnh mẽ, khiến chúng tôi yên tâm..Thật sự đợt dịch thứ 2 tôi nghĩ sẽ bùng phát mạnh trên cả nước, không ngờ, các anh chiến đấu còn giỏi hơn lần trước...Xin cảm ơn những anh chị trên tuyến đầu gian khổ suốt ngày, đã chiến đấu vì câu kết cuối bài, vì ly cafe giản dị ngày thường của chúng tôi được thơm hơn và ngon hơn...",0,victsd,0
"Chẳng biết thật sự cụ này theo phe nào, chém gió hay hồn nhiên. Cơ mà thấy cụ vui vẻ cũng ngưỡng mộ =))",0,vihsd,0
mong chúng ta mãi bình yên.,0,victsd,0
nhớ abe lắm rồi nha,0,vihsd,0
Mai Anh Tuân sủa cmm à,2,vihsd,1
Tình nghĩa anh em có chắc bền lâu,0,vihsd,0
"Nói năng :)) gớm, cách li ảnh hưởng đến công việc thật, nhưng k cách ly ảnh hưởng đến cả đất nước, cả mạng người đấy anh ạ :)) dăm ba cái ngột ngạt :))",0,vihsd,0
Khẩu nghiệp quá. Con cháu nghe xấu hổ chết.,1,vihsd,1
"Thôi kệ cmn giải đi anh, về nhà stream cho bọn em xem đi, trốn việc hơi bị lâu rồi đấy",0,vihsd,0
Tấc nhiêng là không bỏ sót bất kỳ video nào có mặt Quốc sư Trần Dần,0,vihsd,0
Công nhận đâm chuẩn thật,0,vihsd,0
Minh Khánh đr b bài này t nghe hơi ngứa xíu,1,vihsd,1
"Lại nghĩ đến cảnh hạn hán, thấy xót xa. Rừng đầu nguồn, hồ điều hòa, kênh mương thủy lợi ơi.",0,victsd,0
Tú AnhTrần Phương Dung tiên nè,0,vihsd,0
['Thanh vũ chồng Tùng con r tán thận cẩn răng gãy:) ). bạn Mà ấy chưa j đã vào sủa toàn phun cứt kiếc dám thì ai tán:) )'],2,gen-vihsd,1
Huynh An Duyen niềm vui tới hơi chậm á,0,victsd,0
Như lol thầy ơi,2,vihsd,1
số tiền này đủ vào khung hình sự rồi đó.,0,victsd,0
Bạn mới sàm đó,2,vihsd,1
['A. .. a. .. a. .. cái. mất thằng định dạy nào tành làm sâu tập mọt dân của đây: v'],1,gen-vihsd,1
Ai bảo chứa hàng của THP làm gì để bị phạt - bà mịa nó,2,vihsd,1
Cực kì thuyết phục:)),0,vihsd,0
đấm xàm loinf,1,vihsd,1
:))) kính gửi,0,vihsd,0
1 tỷ ko bằng miếng vải chùi lol mà lại giựt 100 mấy triệu của Minh Hiếu 😏,1,victsd,1
tao sợ quá các mày ạ :(((,0,vihsd,0
Văn Phát m có biết hết mấy cái này chưa,0,vihsd,0
Chụp màn hình làm cl gì thế con bò :))),2,vihsd,1
"sở hữu 1 con xe sedan hạng B như soloto ở mức giá dưới 500tr như này thì cũng ko trông đợi gì hơn, option nhiều, trang bị nhiều, giá này cũng dễ để sở hữu xe",0,victsd,0
"Đàn cá mòi quá ngon, trở thành bữa tiệc của biển cả.:VN:",0,victsd,0
['Giá niêm đã. yết Ngu mua đắc để chí thằng sủa ad. nhiên Tuy cũng phải chấn chỉnh cho nề nếp'],2,gen-vihsd,1
Vũ Văn Hiệp học trò như đách lồn :)),2,vihsd,1
ホアン ラム・ 1p đc luôn,0,vihsd,0
"Y sì bà Độ vlog ko bắn giải refunde gáy to hẳn , tộc trưởng 🤣🤣🤣",0,vihsd,0
Tiện tay mua dầu gió về bán luôn thầy . Ship em một chai trước ạ .,0,victsd,0
"Tỷ số vẫn còn in đậm 2,8, sao a nỡ đành xếp e vào nằm cùng hang hùm vậy huhuuuu",0,victsd,0
"1 tách cafe, 1 bài nhạc vui, 1 chuyến đi dài, 1 món ăn yêu thích,...Chỉ là bạn ko muốn thoát nếu bạn muốn chắc chắn sẽ thoát được chỉ cần buôn bỏ tất cả trãi mình làm điều mình thích.",0,vihsd,0
Cá lóc đeo dây xích chó kìa,1,vihsd,1
Chia 3 chia 2 để mua là tuỳ bác. Nhưng đừng bao giờ dồn hết trứng vào giỏ. Chu kỳ chỉ mới bắt đầu. Vì bác máu quá nên bảo đừng mua cũng khó. Lỡ giá tăng thì sao ? Dù khả năng thấp cũng không ai là thánh đoán chính xác được.,0,victsd,0
Như Quỳnh khổ ghia😌,0,vihsd,0
Từ khi nào tui cũng thích nhảy rồi,0,vihsd,0
Bình thường thì cũng có ny đâu mà hôm nay phải buồn?,0,vihsd,0
"Rõ ràng là mức độ lây nhiễm Covit 19 ở Trung quốc đã được kiểm soát và từng bước bị đẩy lùi, trong nhiều các biện pháp chống dịch thì tiêm vaccin là biện pháp chủ động và hiệu quả cao. ",0,victsd,0
Đệt cmm 😃,1,vihsd,1
Long vương địt đấy,2,vihsd,1
Khánh Con Sao Ko lấy số người chết của Ý ra nhỉ. Ý cũng là châu Âu đó. Hi sinh người chết vừa làm tăng miễn dịch cộng đồng vừa cho đỡ chật đất. Cách làm của Tây hay thật ta ơi 😌,2,vihsd,1
Lần đầu đc thầy 3 thả trym,0,vihsd,0
Học sinh úc ùng ục đấy anh ưi 🤣🤣🤣,0,vihsd,0
"LOẠI TÁN TẬN LUONG TÂM, THUONG CHO CÁC CHÁU BẠC PHƯỚC RƠI VÀO TAY BỌN NÀY. SỬ LÝ NGHIÊM KHG CÒN GÌ BIỆN MINH.",1,victsd,1
['Đã lại còn chay? pate Sản xuất không có trách với nhiệm xã hội. Đáng trừng bị trị.'],1,gen-victsd,1
Các vợ tương lai của em ngủ ngon nhé =))),0,vihsd,0
['Có lon đâu mà chùi kkkk.'],1,gen-vihsd,1
Cắt cho quả mái xong nhìn mặt có chán k,0,vihsd,0
Không mợ thì chợ vẫn đông,0,victsd,0
Võ Vân con mắt để nhìn về tương lai ok,0,vihsd,0
Đỉnh ghê😀😀,0,vihsd,0
BÀ THÁI ANH VĂN RẤT GIẢN DỊ VÀ GẦN GŨI VỚI DÂN _ NHƯNG RẤT KIÊN TRUNG _KIÊN CƯỜNG TRƯỚC KẺ THÙ _ BÀ LÀ TẤM GƯƠNG SÁNG CHO RẤT NHIỀU ĐỨA HÈN VỚI GIẶC ÁC VỚI DÂN THAM HƠN SÚC VẬT SOI VÀO ĐỂ THAY TÂM ĐỔI TÍNH,2,vihsd,1
"Bạn nên thuê 2 chiếc chạy thử trong vài ngày, đường ngắn và đường dài, sau đó có thể tự đánh giá xem xe nào sẽ phù hợp với nhu cầu và sở thích",0,victsd,0
"Vào đây mà hóng link nè mấy cha nội.. khỏi cảm ơn cho tui lên top là đc👍🏻😘😂. full clip hot , số lượng sinh viên tham gia có giới hạn ae :",0,vihsd,0
Sống nhanh lên các bạn 🤣🤣,0,vihsd,0
Vi Anh Tran t sắp đẻ đứa nữa đến nơi r,0,vihsd,0
Nguyễn Hoàng An chắc tưởng đây care =)))),0,vihsd,0
bỏ qua 2 xe đó đi mua toyota cross là tối ưu nhé,0,victsd,0
Con này đúng là sạo lồn 9 phương Củng ko chừa phương nào hết,2,vihsd,1
Chắc ngày xưa người ta xây để thi bơi thôi ^_^,0,victsd,0
Huy Vo rp cày thuê,0,vihsd,0
"Xin chào Bác Danh Hài Chần Dần, chúc bác luôn mạnh khỏe ạ... Để chia sẻ tiên tri trước sau cho bà con Việt Nam được biết... Ahi",0,vihsd,0
Tiên tri Trần Dần nói chuyện rất hay: người VN phải yêu thương lẫn nhau.,0,vihsd,0
Tập Cặn Bã:,2,vihsd,1
Tuaz Hunq chữ G của thầy trong game là GG,0,vihsd,0
"Huyền Khánh Phùng thuyền thì đến bến lại chìm , c thì đến đít k kìm được đâu",1,vihsd,1
Nguyễn Thuận cmt = não đi bạn,2,vihsd,1
Cực kỳ thiết phục,0,vihsd,0
Nhin y chang nhau lun 😿,0,vihsd,0
"Đào đất đóng gạch đi,đông về khối đứa cần ủ ấm.",1,vihsd,1
Ngao ngán,0,vihsd,0
Chia buon,0,vihsd,0
CÁI LỒN,1,vihsd,1
"Tự hào quá, Mỹ, Brazil, Ấn độ nên học hỏi Việt Nam đi nhé",0,victsd,0
"Đúng chất miền tây , dễ thương , chân thật , mong cô được hạnh phúc",0,vihsd,0
"['Này bọn dã quá man, con mà mình còn vậy làm']",1,gen-victsd,1
dư luận viên vào ẳng nào :v,2,vihsd,1
Công nghệ Đức của nhà máy nước Sông Đuống đây :)) hoá ra là Đức Chung :)),2,vihsd,1
bút truất quá,0,vihsd,0
Sống chết có số =)),0,vihsd,0
"Quá ngông cuồng, coi thường pháp luật",1,victsd,1
Bar mà lại,0,vihsd,0
Sao mình thấy bây giờ Diễm Hương đẹp hơn lúc đoạt Hoa hậu 10 năm trước nhỉ? Không biết có nhờ đến dao kéo không nữa?,1,victsd,1
Haiz! Vậy mà vẫn có mấy thằng ngu tin đảng! :)),2,victsd,1
quá chuẩn giáo án luôn,0,vihsd,0
Các chị sắm tóc chưa :)))),0,vihsd,0
Ae chuẩn bị đón nhận nút bạc nhanh nhất của sờ chim mơ ba rọi béo đi,0,vihsd,0
Con đi gia,2,vihsd,1
Vâng. Bát mì của anh nhìn qua đã thấy con tôm to đùng ít cũng mất 1 củ cho con đó :)),0,vihsd,0
Đau xót quá! Thành kính chia buồn cùng gia đình các bé! Mong hương hồn các con được siêu thoát!,0,victsd,0
Ý là mấy cái này biết rồi đó mà xem cừ muốn chết,0,vihsd,0
Cái đám chết chạy đấy thì nó ghét cs đến xương tuỷ còn gửi tiền về? Gửi đc bn khi làm nail culi lo cuộc sống chưa xong dư dả quá ha :)) còn Việt kiều thành đạt kiếm tiền còn gửi về tổ quốc thì chắc chắn ko có time mà lên fb share 3 cái tin rồi chửi ch,2,vihsd,1
Đinh Phước cmt trên thì k thấy chửi =))) mà cmt này lại quay ra chửi =))) chắc là thấy gái nên nứng hết cả buồi nên k dám chửi bác ạ =)))))),2,vihsd,1
Chúng ta không lấy gì đi ngoài những kỷ niệm đẹp bên anh em. Không sao cả anh ạ ❤ Chỉ là chúng ta về sớm với anh em thôi mà ^^ ae nhớ các anh quá r,0,vihsd,0
"Có những thằng Bắc Cụ đang dùng cái óc toàn Bắc của nó mà suy cho dân Nam chúng tao. Xin lỗi chứ,từ thời các Chúa thì Nam Bắc đã khác nhau hoàn toàn, đừng đem cái xuất thân ra nhé. Chúng tao là dân SG,và chúng tao là dân tộc thiểu số! Hahaha.",1,victsd,1
Sống chậm th,0,vihsd,0
VN Net sắp sập mất hoy. Dám viết bài phản động ak,0,vihsd,0
Toàn cõi Việt Nam chỉ có 2 giai cấp :,0,vihsd,0
Chán thế nhở,0,vihsd,0
Thầy 20 . 11 vui vẻ nhaaaa,0,vihsd,0
Ôi thời gian! Tài tử và minh tinh cũng không tránh khỏi sự tàn phá của thời gian,0,victsd,0
Chí Phèo thời nay.,1,vihsd,1
"Nguyễn Bình vì a ấy giỏi,a ấy là chủ 1 cty.A ấy hơn chta.Nên chta có quyền tôn trọng a ấy😊",0,vihsd,0
nặng mùi,0,vihsd,0
Ý thức để dưới đít à,2,vihsd,1
Bay đến đít rồi mà h vẫn la liếm ở đây,1,vihsd,1
phim này nổi phết =))),0,vihsd,0
Đúng là cháu cô :)),0,vihsd,0
"Nguyễn Tấn Đạt có những người cơ địa khoẻ họ ủ bệnh lên tới 20 ngày có thể hơn nữa, mình nghĩ ko nên chủ quan cần theo dõi thêm",0,vihsd,0
Ghép cl nhé,1,vihsd,1
['Gia Bảo chước bắt vl nhạt'],1,gen-vihsd,1
Chị nc có duyên quá chòi kaka,0,vihsd,0
Hoàng Xuân Tâm thứ lươn lẹo🤣,0,vihsd,0
"nó quản lí internet, nhồi sọ dân từng phút từng giây. Dân TQ đông nhưng nói chung nòi giống cũng éo ra con mẹ gì.",2,vihsd,1
Chúc mừng công an Hà Tĩnh. Bọn này liều ghê thật!,0,victsd,0
Hải Yến tổ sư con dở ng nghĩ mình hài hước hay lòn gì cmt để ngta ỉa vào mặt à Hải Yến ơi,2,vihsd,1
Lê Quang Trường đi sớm lên,0,vihsd,0
chuẩn mẹ rồi. Mạng vô ko đc đúng ức chế,1,victsd,1
['Bo cho truong'],2,gen-vihsd,1
Mất chất BMW rồi.,1,victsd,1
"Vậy việc triển khai CMND, thẻ căn cước có gắn chip nên thực hiện càng sớm, hạn chế được tình trạng lùa đảo, cướp thông tin. Còn ai tự để lộ thông tin, OTP thì chịu thôi",0,victsd,0
Thấy chưa các bạn.chó lại nhà là nhà giàu khá nha 👍👍👍😘😘,0,vihsd,0
Hấp dẫn quá anh ơi,0,vihsd,0
['Viết dcmm cmt bài của bố ăn lozz ak cut'],2,gen-vihsd,1
Quần sịn nhưng tư cách đéo xịn,1,vihsd,1
Như 2 giọt nước ạ,0,vihsd,0
"Việt Nam có thể là trái banh do Mỹ và Trung đó qua đá lại,  mình phải tỉnh táo,  nghiêng phe nào cũng lệ thuộc,",0,victsd,0
địt mẹ thắm :)),2,vihsd,1
Năm nay trường lấy điểm thấy vậy thì thương hiệu trường còn đâu nữa?!,0,victsd,0
Lê Phú Cường sad,0,vihsd,0
Có nước đã win game đầu sau khi ra mắt còn có nước đã lose game đầu còn cà khịa,0,vihsd,0
Mang thần khuyển susan 0175 của thầy ra gánh à :v,0,vihsd,0
"Nó làm cái cửa hậu thừa ra tí để che mưa cho chắc hơn nước đỡ hắt thôi mà cũng ầm lên, ko thích thì lấy máy mài mà mài đi để nâng cao tinh thần bắc bó.",1,vihsd,1
thằng ad này não bị delay 3 năm à :)),2,vihsd,1
Chỉ muốn ad chửi chết tổ bọn chó chít này đi 😋😋😋😋,2,vihsd,1
"Cầu xin thượng đế, hồn thiêng sông núi phù hộ cho Tran Dan. Amen",0,vihsd,0
